,names,labels
290,../Dataset_new/Cracks/VA0327201706231142.jpg52890438548.png,Cracks
1264,../Dataset_new/Cracks/VA_3.0_1.0_1.0_1.0_3.0_3217721v2.jpeg23979133310.png,Cracks
2890,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217925v0.jpeg2493151005694.png,Exposedbars
1455,../Dataset_new/Corrosionstain/VA0235201710121441.jpg1235539173175.png,Corrosionstain
2477,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217415v1.jpeg372255335238.png,Exposedbars
2100,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217901v3.jpeg109622557361.png,Corrosionstain
1754,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217935v1.jpeg174455124121.png,Corrosionstain
2514,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217510v1.jpeg7031034376559.png,Exposedbars
1968,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217576v0.jpeg160997140194.png,Corrosionstain
2828,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217822v0.jpeg557175308636.png,Exposedbars
457,../Dataset_new/Cracks/VA1096201612142334.jpg1221936350.png,Cracks
912,../Dataset_new/Cracks/VA1060201707202532.jpg7070158852.png,Cracks
572,../Dataset_new/Cracks/VA0017201703153192.jpg8190160672.png,Cracks
878,../Dataset_new/Cracks/VA0619201707182522.jpg8361592301191.png,Cracks
2331,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_1.0_2.4_3217955v1.jpeg755265237841.png,Exposedbars
1611,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg9791214245115.png,Corrosionstain
1322,../Dataset_new/Cracks/VA_3.0_0.6_0.8_1.0_1.44_3217846v0.jpeg1102865623172.png,Cracks
3370,../Dataset_new/Spalling/VA_3.0_0.4_0.8_1.0_0.96_3217612v0.jpeg377295212196.png,Spalling
580,../Dataset_new/Cracks/VA0021201703162754.jpg619969145228.png,Cracks
2843,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217856v0.jpeg541802289998.png,Exposedbars
65,../Dataset_new/Cracks/VA_2.0_0.6_0.5_1.0_0.6_84140377v1.jpeg737650332678.png,Cracks
2895,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217947v0.jpeg1206111298412.png,Exposedbars
1867,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v0.jpeg566301150179.png,Corrosionstain
2702,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217491v0.jpeg53135714369.png,Exposedbars
1123,../Dataset_new/Cracks/MS0188201711091469.jpg705168237924.png,Cracks
2616,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217914v1.jpeg782741449305.png,Exposedbars
503,../Dataset_new/Cracks/MS0181201710252903.jpg936131205952.png,Cracks
3200,../Dataset_new/Exposedbars/VA_3.0_1.0_0.5_1.0_1.5_3217831v1.jpeg163521444279.png,Exposedbars
527,../Dataset_new/Cracks/MS0279201710253081.jpg1347513453576.png,Cracks
2594,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217887v3.jpeg191308368355.png,Exposedbars
2047,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217695v0.jpeg6301098259186.png,Corrosionstain
206,../Dataset_new/Cracks/KA0047201607061029.jpg56782987944.png,Cracks
2118,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217917v0.jpeg73244967122.png,Corrosionstain
1255,../Dataset_new/Cracks/VA0539201709221461.jpg2441476324293.png,Cracks
3220,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_1.0_2.4_3217438v1.jpeg1216172274300.png,Exposedbars
635,../Dataset_new/Cracks/VA0167201612032552.jpg1205553244214.png,Cracks
1927,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.8_1.0_0.67_3217740v1.jpeg783017457.png,Corrosionstain
769,../Dataset_new/Cracks/VA0383201611302575.jpg878625103306.png,Cracks
2364,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_5.0_12.0_3217577v1.jpeg897410898479.png,Exposedbars
141,../Dataset_new/Cracks/VA_2.0_0.4_0.5_1.0_0.4_21830371v0.jpeg198264392237.png,Cracks
2912,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217486v2.jpeg163260142374.png,Exposedbars
3363,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217981v0.jpeg343878431232.png,Spalling
1447,../Dataset_new/Corrosionstain/VA0235201710121353.jpg1383967195134.png,Corrosionstain
2934,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217733v0.jpeg366517246853.png,Exposedbars
630,../Dataset_new/Cracks/VA0163201612102808.jpg528579188222.png,Cracks
2973,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217472v1.jpeg6542141118362.png,Exposedbars
1372,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_3.0_2.7_21442443v2.jpeg409278135274.png,Corrosionstain
1437,../Dataset_new/Corrosionstain/VA0188201610121357.jpg7884687288.png,Corrosionstain
1237,../Dataset_new/Cracks/VA0235201710121366.jpg557655426209.png,Cracks
18,../Dataset_new/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140357v0.jpeg780629437322.png,Cracks
2484,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217436v0.jpeg29733565106.png,Exposedbars
2867,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217876v0.jpeg1102518314409.png,Exposedbars
1663,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217827v1.jpeg945581195174.png,Corrosionstain
407,../Dataset_new/Cracks/VA0589201611302427.jpg1095176533413.png,Cracks
3216,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_1.0_1.68_3217723v1.jpeg5283401005921.png,Exposedbars
1763,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217936v1.jpeg51192144108.png,Corrosionstain
2239,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.44_3217848v3.jpeg97048187124.png,Corrosionstain
3349,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217893v4.jpeg578266500455.png,Spalling
1398,../Dataset_new/Corrosionstain/MS0223201711021425.jpg740406219202.png,Corrosionstain
3137,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217899v0.jpeg710490238643.png,Exposedbars
961,../Dataset_new/Cracks/VA1088201610062718.jpg8700141543.png,Cracks
2669,../Dataset_new/Exposedbars/VA_3.0_0.4_0.8_1.0_0.96_3217615v0.jpeg17217814575.png,Exposedbars
1277,../Dataset_new/Cracks/VA_3.0_0.4_0.5_1.0_0.6_3217668v0.jpeg3611382800153.png,Cracks
1246,../Dataset_new/Cracks/VA0284201706271319.jpg8691293951045.png,Cracks
1884,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217988v0.jpeg36463110886.png,Corrosionstain
315,../Dataset_new/Cracks/VA1086201612121175.jpg292475271279.png,Cracks
427,../Dataset_new/Cracks/VA1064201705042274.jpg686354653238.png,Cracks
1693,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217892v7.jpeg19273446660.png,Corrosionstain
1301,../Dataset_new/Cracks/VA_3.0_0.6_0.5_1.0_0.9_3217654v0.jpeg1889310464.png,Cracks
446,../Dataset_new/Cracks/VA1093201612132262.jpg11590612292.png,Cracks
1525,../Dataset_new/Corrosionstain/VA_3.0_1.0_1.0_1.0_3.0_3217721v2.jpeg6264687539.png,Corrosionstain
1190,../Dataset_new/Cracks/VA0050201710121306.jpg2815141506201.png,Cracks
869,../Dataset_new/Cracks/VA0598201706022606.jpg94851901195.png,Cracks
489,../Dataset_new/Cracks/VA9999201706232238.jpg75131737609.png,Cracks
2007,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217608v0.jpeg7535544470.png,Corrosionstain
2618,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217926v0.jpeg3442551192682.png,Exposedbars
534,../Dataset_new/Cracks/MS0333201710312906.jpg72533081197.png,Cracks
637,../Dataset_new/Cracks/VA0167201612032846.jpg82954299317.png,Cracks
211,../Dataset_new/Cracks/MS022320171102909.jpg802789350404.png,Cracks
1875,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v1.jpeg356233214347.png,Corrosionstain
545,../Dataset_new/Cracks/MS0404201710252460.jpg58602181783.png,Cracks
668,../Dataset_new/Cracks/VA0171201612062775.jpg47623611591.png,Cracks
1076,../Dataset_new/Cracks/VA1138201711093002.jpg1005442369152.png,Cracks
2608,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217893v6.jpeg714256674765.png,Exposedbars
2009,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217623v0.jpeg991514166166.png,Corrosionstain
3305,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217536v0.jpeg811451334319.png,Spalling
1697,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217893v1.jpeg149614130175.png,Corrosionstain
977,../Dataset_new/Cracks/VA1088201610063164.jpg7500250674.png,Cracks
2184,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.63_3217943v1.jpeg1544192160144.png,Corrosionstain
988,../Dataset_new/Cracks/VA1089201610073145.jpg385762111111.png,Cracks
911,../Dataset_new/Cracks/VA1059201707262467.jpg8115153687.png,Cracks
2494,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217466v2.jpeg611404292449.png,Exposedbars
1684,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217886v0.jpeg653263111235.png,Corrosionstain
384,../Dataset_new/Cracks/VA0383201611302297.jpg1427756324238.png,Cracks
2398,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_1.0_2.1_3217464v1.jpeg493380604505.png,Exposedbars
2875,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217883v0.jpeg6432331157920.png,Exposedbars
680,../Dataset_new/Cracks/VA0175201612042937.jpg9320121432.png,Cracks
1082,../Dataset_new/Cracks/MS0060201710253225.jpg79272181343.png,Cracks
1505,../Dataset_new/Corrosionstain/VA_3.0_1.0_0.8_1.0_2.4_3217864v0.jpeg62833592146.png,Corrosionstain
3080,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217460v1.jpeg2283111317684.png,Exposedbars
3234,../Dataset_new/Spalling/MS0208201710281452.jpg714217471659.png,Spalling
250,../Dataset_new/Cracks/VA054020171128893.jpg650922701428.png,Cracks
791,../Dataset_new/Cracks/VA0539201709222472.jpg913404210611.png,Cracks
564,../Dataset_new/Cracks/VA0013201711213102.jpg1143772217527.png,Cracks
2294,../Dataset_new/Exposedbars/MS0170201710181376.jpg484546411391.png,Exposedbars
1543,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217466v0.jpeg1211406142124.png,Corrosionstain
1924,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.8_1.0_0.67_3217740v1.jpeg7766304264.png,Corrosionstain
3228,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_1.0_2.4_3217593v0.jpeg365357438738.png,Exposedbars
1960,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217564v0.jpeg236857291236.png,Corrosionstain
985,../Dataset_new/Cracks/VA1089201610072842.jpg1003280104764.png,Cracks
2076,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217774v0.jpeg819979272193.png,Corrosionstain
2421,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_1.0_2.1_3217736v1.jpeg35539536422.png,Exposedbars
491,../Dataset_new/Cracks/VA9999201706232381.jpg98081791369.png,Cracks
975,../Dataset_new/Cracks/VA1088201610063123.jpg755253156450.png,Cracks
2668,../Dataset_new/Exposedbars/VA_3.0_0.4_0.8_1.0_0.96_3217612v0.jpeg332233327278.png,Exposedbars
2214,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217851v0.jpeg52569913669.png,Corrosionstain
1558,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217529v0.jpeg8661908584.png,Corrosionstain
2891,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217930v2.jpeg322811286909.png,Exposedbars
174,../Dataset_new/Cracks/VA_2.0_0.8_0.5_1.0_0.56_21830325v0.jpeg805546185369.png,Cracks
1679,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217860v0.jpeg958787324101.png,Corrosionstain
619,../Dataset_new/Cracks/VA0147201610112951.jpg75437256742.png,Cracks
125,../Dataset_new/Cracks/VA_3.0_0.6_0.5_1.0_0.9_21442439v1.jpeg640525794637.png,Cracks
313,../Dataset_new/Cracks/VA1086201612121078.jpg677219388672.png,Cracks
1881,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217988v0.jpeg103353070177.png,Corrosionstain
1958,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217564v0.jpeg1461120311918.png,Corrosionstain
458,../Dataset_new/Cracks/VA1096201612142334.jpg965516806267.png,Cracks
1027,../Dataset_new/Cracks/VA1090201610072858.jpg6120248513.png,Cracks
993,../Dataset_new/Cracks/VA1090201610072525.jpg66048231443.png,Cracks
636,../Dataset_new/Cracks/VA0167201612032846.jpg343641101222.png,Cracks
2358,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_5.0_12.0_3217577v0.jpeg1321374397301.png,Exposedbars
1866,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v0.jpeg51428770190.png,Corrosionstain
2069,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217743v0.jpeg96260257139.png,Corrosionstain
2769,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217632v2.jpeg866338611508.png,Exposedbars
372,../Dataset_new/Cracks/VA0321201711042327.jpg1482495318335.png,Cracks
1813,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3218000v0.jpeg782379232367.png,Corrosionstain
273,../Dataset_new/Cracks/VA0175201612041036.jpg444684765223.png,Cracks
696,../Dataset_new/Cracks/VA0182201612062570.jpg75601711165.png,Cracks
1235,../Dataset_new/Cracks/VA0235201710121330.jpg83061722977.png,Cracks
2929,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217724v0.jpeg615194417631.png,Exposedbars
1694,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217892v7.jpeg29376494759.png,Corrosionstain
1858,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217921v0.jpeg1318840205284.png,Corrosionstain
965,../Dataset_new/Cracks/VA1088201610062841.jpg8840306834.png,Cracks
719,../Dataset_new/Cracks/VA0239201711212852.jpg612619644.png,Cracks
1472,../Dataset_new/Corrosionstain/VA0284201706271315.jpg023093159.png,Corrosionstain
2533,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217636v0.jpeg793293459443.png,Exposedbars
1427,../Dataset_new/Corrosionstain/VA0187201610121363.jpg1638414288.png,Corrosionstain
2417,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_1.0_2.1_3217736v0.jpeg1241653160102.png,Exposedbars
2261,../Dataset_new/Corrosionstain/VA_3.0_0.8_0.5_1.0_1.2_3217640v0.jpeg2471062237291.png,Corrosionstain
644,../Dataset_new/Cracks/VA0170201612062700.jpg850491371132.png,Cracks
331,../Dataset_new/Cracks/VA1100201701041236.jpg921267331190.png,Cracks
1959,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217564v0.jpeg715839230255.png,Corrosionstain
412,../Dataset_new/Cracks/VA1056201709292252.jpg607162351055.png,Cracks
357,../Dataset_new/Cracks/VA0245201711232324.jpg766292721171.png,Cracks
1933,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.8_1.0_0.67_3217740v1.jpeg118426810896.png,Corrosionstain
1985,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217588v0.jpeg264498117251.png,Corrosionstain
1914,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217999v0.jpeg6301226393103.png,Corrosionstain
2910,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217486v2.jpeg1018462209286.png,Exposedbars
2220,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.44_3217647v0.jpeg51552186135.png,Corrosionstain
2396,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_1.0_2.1_3217464v0.jpeg113412232090.png,Exposedbars
2770,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217632v2.jpeg1198563602441.png,Exposedbars
241,../Dataset_new/Cracks/VA032720170623920.jpg663265161171.png,Cracks
1407,../Dataset_new/Corrosionstain/MS0277201710251430.jpg1022371143141.png,Corrosionstain
111,../Dataset_new/Cracks/VA_3.0_0.4_0.5_1.0_0.6_21442462v0.jpeg15291348359.png,Cracks
1298,../Dataset_new/Cracks/VA_3.0_0.6_0.5_1.0_0.9_3217623v0.jpeg774410124280.png,Cracks
2061,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217710v0.jpeg5524114077.png,Corrosionstain
3134,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217884v1.jpeg114581436223.png,Exposedbars
1882,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217988v0.jpeg1074560361129.png,Corrosionstain
2141,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217948v0.jpeg3481012216103.png,Corrosionstain
1855,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217806v0.jpeg70467914182.png,Corrosionstain
1633,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg106089515688.png,Corrosionstain
268,../Dataset_new/Cracks/VA0142201612171126.jpg90752430616.png,Cracks
1093,../Dataset_new/Cracks/MS0229201710263219.jpg403938320177.png,Cracks
2237,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.44_3217848v2.jpeg55379612069.png,Corrosionstain
1185,../Dataset_new/Cracks/VA0046201710311367.jpg855863287464.png,Cracks
279,../Dataset_new/Cracks/VA0199201603311174.jpg615342419265.png,Cracks
199,../Dataset_new/Cracks/VA_2.0_1.0_0.5_1.0_1.0_21830295v0.jpeg12701964243384.png,Cracks
1313,../Dataset_new/Cracks/VA_3.0_0.6_0.8_1.0_1.01_3217844v0.jpeg1388111410109.png,Cracks
3310,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217668v0.jpeg11201188493404.png,Spalling
2949,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217910v0.jpeg592572805226.png,Exposedbars
638,../Dataset_new/Cracks/VA0167201612032846.jpg1520624127305.png,Cracks
3324,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217780v0.jpeg418385298343.png,Spalling
641,../Dataset_new/Cracks/VA0170201612062547.jpg8945551039173.png,Cracks
194,../Dataset_new/Cracks/VA_2.0_1.0_0.5_1.0_0.7_21830292v0.jpeg711635292427.png,Cracks
115,../Dataset_new/Cracks/VA_3.0_0.4_0.5_1.0_0.6_21442465v0.jpeg165361784283.png,Cracks
2796,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217705v0.jpeg1214474392825.png,Exposedbars
2322,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_1.0_2.4_3217864v0.jpeg6701287150156.png,Exposedbars
1849,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217706v0.jpeg760494226146.png,Corrosionstain
517,../Dataset_new/Cracks/MS0214201710303198.jpg8140293697.png,Cracks
2817,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217789v1.jpeg704274971323.png,Exposedbars
2073,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217770v0.jpeg15355302543.png,Corrosionstain
1025,../Dataset_new/Cracks/VA1090201610072836.jpg80281361044.png,Cracks
2831,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217822v1.jpeg926766217124.png,Exposedbars
3071,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_0.84_3217597v0.jpeg3824311404223.png,Exposedbars
634,../Dataset_new/Cracks/VA0167201612032552.jpg740560335168.png,Cracks
2923,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217556v0.jpeg58863138759.png,Exposedbars
1750,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217935v1.jpeg991468160186.png,Corrosionstain
99,../Dataset_new/Cracks/VA_3.0_0.4_0.5_1.0_0.6_21442446v0.jpeg104281441350.png,Cracks
2520,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217521v1.jpeg957732639508.png,Exposedbars
1807,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217946v0.jpeg37529040590.png,Corrosionstain
565,../Dataset_new/Cracks/VA0014201703152755.jpg440668273650.png,Cracks
1461,../Dataset_new/Corrosionstain/VA0235201710121483.jpg6555170479.png,Corrosionstain
1233,../Dataset_new/Cracks/VA0234201710121457.jpg363501641161.png,Cracks
49,../Dataset_new/Cracks/VA_2.0_0.4_1.0_1.0_0.8_84140352v1.jpeg1225281568229.png,Cracks
683,../Dataset_new/Cracks/VA0175201612043124.jpg0991541359.png,Cracks
2975,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217503v0.jpeg146615221171234.png,Exposedbars
420,../Dataset_new/Cracks/VA1057201710062292.jpg62097402739.png,Cracks
3365,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3218009v0.jpeg658430376546.png,Spalling
658,../Dataset_new/Cracks/VA0170201612063161.jpg81333061178.png,Cracks
1485,../Dataset_new/Corrosionstain/VA0539201709221461.jpg4281148419346.png,Corrosionstain
456,../Dataset_new/Cracks/VA1095201612132330.jpg104717715426.png,Cracks
438,../Dataset_new/Cracks/VA1066201705082344.jpg1247801399233.png,Cracks
2588,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217874v0.jpeg1572127219582.png,Exposedbars
3181,../Dataset_new/Exposedbars/VA_3.0_1.0_0.5_1.0_1.05_3217594v0.jpeg780255228548.png,Exposedbars
1115,../Dataset_new/Cracks/MS0177201710181291.jpg312415330149.png,Cracks
3126,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217823v2.jpeg145178714951607.png,Exposedbars
3190,../Dataset_new/Exposedbars/VA_3.0_1.0_0.5_1.0_1.5_3217619v0.jpeg672271653726.png,Exposedbars
2599,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217892v1.jpeg1551392242334.png,Exposedbars
2982,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217523v1.jpeg10919522615.png,Exposedbars
2126,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217930v0.jpeg1024233153197.png,Corrosionstain
1888,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217991v0.jpeg526404125188.png,Corrosionstain
2928,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217692v0.jpeg3783551394539.png,Exposedbars
1474,../Dataset_new/Corrosionstain/VA0284201706271381.jpg442242265204.png,Corrosionstain
1841,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217688v0.jpeg6553196033.png,Corrosionstain
1014,../Dataset_new/Cracks/VA1090201610072734.jpg1084199236723.png,Cracks
1592,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v2.jpeg28955711166.png,Corrosionstain
2568,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217801v0.jpeg447488777409.png,Exposedbars
1616,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg625127256404.png,Corrosionstain
3046,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217854v2.jpeg83401902163.png,Exposedbars
3129,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217828v1.jpeg274847348147.png,Exposedbars
1564,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217636v0.jpeg785442113136.png,Corrosionstain
3163,../Dataset_new/Exposedbars/VA_3.0_0.8_0.8_1.0_1.92_3217664v0.jpeg631398261051.png,Exposedbars
76,../Dataset_new/Cracks/VA_2.0_0.6_0.5_1.0_0.6_84140383v1.jpeg49556486192.png,Cracks
255,../Dataset_new/Cracks/VA105620170929939.jpg2601141272858.png,Cracks
2323,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_1.0_2.4_3217864v0.jpeg766806182136.png,Exposedbars
2573,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217827v0.jpeg911492354163.png,Exposedbars
2999,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217645v1.jpeg891269660382.png,Exposedbars
3423,../Dataset_new/Spalling/VA_3.0_0.6_0.5_1.0_0.9_3217951v1.jpeg708343989688.png,Spalling
2200,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217844v2.jpeg158443913578.png,Corrosionstain
3217,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_1.0_2.4_3217438v0.jpeg2342901665652.png,Exposedbars
2285,../Dataset_new/Corrosionstain/VA_3.0_1.0_0.5_1.0_1.5_3217796v0.jpeg616560183150.png,Corrosionstain
392,../Dataset_new/Cracks/VA0383201611302394.jpg1084610687114.png,Cracks
3425,../Dataset_new/Spalling/VA_3.0_0.6_0.5_1.0_0.9_3217982v0.jpeg210267601766.png,Spalling
2129,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217930v0.jpeg824455255536.png,Corrosionstain
2970,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217442v0.jpeg678179295389.png,Exposedbars
1795,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217940v1.jpeg755539530198.png,Corrosionstain
1817,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3218009v0.jpeg1424445376263.png,Corrosionstain
207,../Dataset_new/Cracks/KA0047201607061275.jpg14437981565302.png,Cracks
1039,../Dataset_new/Cracks/VA1090201610072971.jpg773202651235.png,Cracks
1812,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217981v0.jpeg731150379702.png,Corrosionstain
2479,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217436v0.jpeg91268572332.png,Exposedbars
